id,class
2998,15
2999,9
3000,14
3001,2
3002,14
3003,9
3004,11
3005,15
3006,9
3007,12
3008,15
3009,13
3010,6
3011,3
3012,18
3013,19
3014,8
3015,3
3016,13
3017,14
3018,15
3019,15
3020,8
3021,3
3022,7
3023,10
3024,6
3025,3
3026,9
3027,13
3028,3
3029,15
3030,4
3031,19
3032,11
3033,1
3034,12
3035,3
3036,17
3037,18
3038,8
3039,6
3040,6
3041,14
3042,13
3043,7
3044,13
3045,13
3046,19
3047,13
3048,4
3049,10
3050,14
3051,3
3052,8
3053,2
3054,15
3055,14
3056,19
3057,5
3058,3
3059,19
3060,9
3061,1
3062,9
3063,5
3064,15
3065,13
3066,13
3067,19
3068,18
3069,19
3070,11
3071,15
3072,7
3073,8
3074,17
3075,3
3076,18
3077,13
3078,6
3079,11
3080,13
3081,13
3082,8
3083,3
3084,3
3085,18
3086,15
3087,3
3088,18
3089,18
3090,3
3091,4
3092,15
3093,6
3094,7
3095,6
3096,6
3097,13
3098,8
3099,11
3100,15
3101,14
3102,9
3103,6
3104,1
3105,11
3106,15
3107,3
3108,1
3109,12
3110,18
3111,8
3112,6
3113,3
3114,3
3115,8
3116,4
3117,9
3118,6
3119,9
3120,8
3121,9
3122,8
3123,6
3124,16
3125,4
3126,6
3127,7
3128,13
3129,6
3130,8
3131,1
3132,6
3133,14
3134,11
3135,8
3136,13
3137,19
3138,12
3139,4
3140,10
3141,14
3142,3
3143,2
3144,9
3145,19
3146,13
3147,15
3148,3
3149,13
3150,19
3151,3
3152,3
3153,18
3154,13
3155,9
3156,16
3157,3
3158,1
3159,14
3160,14
3161,7
3162,14
3163,4
3164,2
3165,3
3166,17
3167,6
3168,3
3169,15
3170,8
3171,4
3172,8
3173,8
3174,18
3175,13
3176,4
3177,2
3178,13
3179,13
3180,18
3181,11
3182,5
3183,13
3184,3
3185,2
3186,3
3187,8
3188,12
3189,9
3190,3
3191,1
3192,3
3193,18
3194,14
3195,13
3196,15
3197,19
3198,8
3199,12
3200,1
3201,1
3202,10
3203,2
3204,6
3205,12
3206,18
3207,15
3208,4
3209,14
3210,13
3211,15
3212,6
3213,13
3214,14
3215,13
3216,13
3217,18
3218,7
3219,3
3220,13
3221,14
3222,4
3223,11
3224,10
3225,6
3226,19
3227,9
3228,6
3229,18
3230,6
3231,9
3232,3
3233,13
3234,14
3235,14
3236,4
3237,12
3238,1
3239,9
3240,1
3241,14
3242,1
3243,8
3244,5
3245,13
3246,1
3247,12
3248,1
3249,1
3250,4
3251,9
3252,6
3253,15
3254,15
3255,2
3256,3
3257,4
3258,15
3259,15
3260,14
3261,2
3262,15
3263,8
3264,4
3265,15
3266,4
3267,8
3268,13
3269,14
3270,1
3271,10
3272,4
3273,6
3274,6
3275,8
3276,6
3277,5
3278,18
3279,19
3280,19
3281,18
3282,3
3283,3
3284,7
3285,13
3286,6
3287,7
3288,18
3289,8
3290,2
3291,13
3292,13
3293,3
3294,8
3295,13
3296,9
3297,13
3298,9
3299,3
3300,8
3301,18
3302,15
3303,7
3304,19
3305,12
3306,9
3307,2
3308,8
3309,12
3310,9
3311,12
3312,14
3313,12
3314,15
3315,3
3316,10
3317,4
3318,8
3319,14
3320,13
3321,2
3322,1
3323,13
3324,18
3325,11
3326,6
3327,13
3328,3
3329,8
3330,18
3331,16
3332,3
3333,8
3334,3
3335,17
3336,5
3337,15
3338,18
3339,19
3340,6
3341,8
3342,5
3343,12
3344,13
3345,18
3346,9
3347,1
3348,18
3349,8
3350,8
3351,12
3352,18
3353,4
3354,15
3355,13
3356,6
3357,15
3358,4
3359,18
3360,1
3361,11
3362,13
3363,13
3364,9
3365,9
3366,11
3367,1
3368,8
3369,8
3370,3
3371,1
3372,13
3373,16
3374,2
3375,17
3376,15
3377,13
3378,8
3379,18
3380,13
3381,18
3382,18
3383,18
3384,15
3385,9
3386,3
3387,11
3388,13
3389,3
3390,18
3391,1
3392,9
3393,13
3394,4
3395,18
3396,10
3397,15
3398,13
3399,4
3400,13
3401,1
3402,6
3403,4
3404,3
3405,6
3406,4
3407,7
3408,13
3409,18
3410,6
3411,12
3412,18
3413,10
3414,9
3415,3
3416,7
3417,11
3418,4
3419,9
3420,6
3421,13
3422,14
3423,12
3424,13
3425,1
3426,18
3427,1
3428,13
3429,18
3430,10
3431,4
3432,8
3433,13
3434,19
3435,9
3436,18
3437,3
3438,3
3439,10
3440,9
3441,8
3442,19
3443,3
3444,2
3445,17
3446,13
3447,18
3448,14
3449,3
3450,14
3451,15
3452,15
3453,12
3454,8
3455,3
3456,8
3457,13
3458,6
3459,4
3460,15
3461,3
3462,1
3463,9
3464,18
3465,17
3466,4
3467,19
3468,2
3469,3
3470,3
3471,14
3472,15
3473,14
3474,17
3475,6
3476,14
3477,6
3478,8
3479,3
3480,8
3481,9
3482,14
3483,6
3484,14
3485,17
3486,2
3487,1
3488,9
3489,19
3490,4
3491,18
3492,11
3493,3
3494,14
3495,8
3496,3
3497,8
3498,9
3499,6
3500,6
3501,3
3502,11
3503,4
3504,6
3505,9
3506,4
3507,13
3508,9
3509,5
3510,18
3511,8
3512,13
3513,8
3514,13
3515,18
3516,14
3517,13
3518,6
3519,2
3520,17
3521,8
3522,13
3523,15
3524,4
3525,12
3526,9
3527,7
3528,8
3529,13
3530,18
3531,12
3532,13
3533,12
3534,19
3535,9
3536,18
3537,3
3538,13
3539,8
3540,14
3541,18
3542,8
3543,6
3544,3
3545,3
3546,2
3547,3
3548,8
3549,2
3550,12
3551,3
3552,3
3553,6
3554,13
3555,18
3556,8
3557,11
3558,16
3559,15
3560,3
3561,8
3562,11
3563,18
3564,9
3565,18
3566,13
3567,13
3568,8
3569,12
3570,6
3571,15
3572,8
3573,14
3574,1
3575,10
3576,9
3577,14
3578,17
3579,9
3580,11
3581,18
3582,17
3583,8
3584,4
3585,6
3586,3
3587,13
3588,12
3589,10
3590,19
3591,15
3592,9
3593,4
3594,4
3595,13
3596,1
3597,9
3598,15
3599,9
3600,6
3601,8
3602,19
3603,15
3604,4
3605,12
3606,9
3607,7
3608,9
3609,14
3610,13
3611,10
3612,3
3613,17
3614,13
3615,3
3616,18
3617,3
3618,9
3619,6
3620,6
3621,9
3622,3
3623,15
3624,9
3625,8
3626,3
3627,13
3628,8
3629,19
3630,10
3631,14
3632,1
3633,8
3634,3
3635,15
3636,18
3637,12
3638,18
3639,13
3640,6
3641,8
3642,3
3643,15
3644,11
3645,18
3646,15
3647,3
3648,18
3649,5
3650,6
3651,19
3652,9
3653,4
3654,3
3655,13
3656,19
3657,5
3658,6
3659,17
3660,4
3661,8
3662,13
3663,18
3664,4
3665,12
3666,3
3667,19
3668,13
3669,6
3670,13
3671,9
3672,9
3673,3
3674,6
3675,13
3676,8
3677,17
3678,16
3679,4
3680,13
3681,15
3682,12
3683,3
3684,3
3685,9
3686,19
3687,1
3688,8
3689,15
3690,3
3691,6
3692,17
3693,4
3694,15
3695,9
3696,13
3697,13
3698,3
3699,8
3700,14
3701,14
3702,14
3703,10
3704,19
3705,15
3706,18
3707,3
3708,10
3709,19
3710,8
3711,11
3712,8
3713,18
3714,6
3715,3
3716,1
3717,13
3718,12
3719,3
3720,10
3721,9
3722,13
3723,2
3724,19
3725,15
3726,14
3727,18
3728,8
3729,14
3730,7
3731,9
3732,19
3733,10
3734,9
3735,5
3736,7
3737,10
3738,6
3739,14
3740,8
3741,8
3742,14
3743,8
3744,17
3745,13
3746,13
3747,4
3748,13
3749,8
3750,13
3751,11
3752,8
3753,14
3754,14
3755,12
3756,10
3757,19
3758,14
3759,1
3760,1
3761,8
3762,15
3763,13
3764,9
3765,3
3766,14
3767,11
3768,13
3769,7
3770,9
3771,3
3772,8
3773,13
3774,13
3775,13
3776,8
3777,3
3778,6
3779,9
3780,12
3781,8
3782,9
3783,8
3784,18
3785,19
3786,1
3787,18
3788,3
3789,18
3790,4
3791,9
3792,14
3793,18
3794,3
3795,13
3796,5
3797,13
3798,3
3799,13
3800,3
3801,3
3802,15
3803,18
3804,7
3805,13
3806,8
3807,13
3808,3
3809,3
3810,18
3811,12
3812,14
3813,3
3814,6
3815,13
3816,12
3817,4
3818,9
3819,6
3820,15
3821,11
3822,9
3823,3
3824,7
3825,15
3826,1
3827,18
3828,18
3829,14
3830,19
3831,3
3832,13
3833,8
3834,12
3835,19
3836,6
3837,8
3838,19
3839,4
3840,1
3841,12
3842,18
3843,9
3844,1
3845,8
3846,9
3847,8
3848,14
3849,3
3850,19
3851,10
3852,4
3853,9
3854,12
3855,6
3856,14
3857,12
3858,3
3859,18
3860,6
3861,18
3862,13
3863,9
3864,16
3865,1
3866,14
3867,18
3868,2
3869,6
3870,9
3871,8
3872,19
3873,13
3874,19
3875,4
3876,5
3877,18
3878,12
3879,2
3880,8
3881,8
3882,8
3883,2
3884,9
3885,18
3886,9
3887,13
3888,8
3889,2
3890,13
3891,3
3892,8
3893,3
3894,17
3895,2
3896,14
3897,15
3898,3
3899,15
3900,13
3901,19
3902,13
3903,13
3904,1
3905,9
3906,6
3907,12
3908,3
3909,9
3910,13
3911,15
3912,3
3913,15
3914,5
3915,1
3916,6
3917,12
3918,8
3919,18
3920,7
3921,1
3922,2
3923,9
3924,9
3925,13
3926,3
3927,5
3928,6
3929,18
3930,1
3931,6
3932,15
3933,15
3934,19
3935,4
3936,1
3937,9
3938,18
3939,3
3940,4
3941,3
3942,6
3943,9
3944,13
3945,17
3946,1
3947,3
3948,13
3949,12
3950,11
3951,9
3952,13
3953,2
3954,13
3955,9
3956,13
3957,13
3958,13
3959,1
3960,4
3961,13
3962,1
3963,18
3964,8
3965,10
3966,6
3967,8
3968,18
3969,9
3970,19
3971,18
3972,19
3973,19
3974,10
3975,14
3976,5
3977,19
3978,1
3979,4
3980,7
3981,6
3982,3
3983,19
3984,9
3985,17
3986,8
3987,18
3988,9
3989,13
3990,18
3991,17
3992,13
3993,13
3994,3
3995,3
3996,8
3997,13
3998,13
3999,11
4000,14
4001,8
4002,19
4003,12
4004,13
4005,2
4006,13
4007,18
4008,3
4009,17
4010,9
4011,19
4012,10
4013,15
4014,13
4015,8
4016,13
4017,17
4018,9
4019,7
4020,13
4021,14
4022,6
4023,13
4024,4
4025,3
4026,18
4027,14
4028,9
4029,9
4030,13
4031,9
4032,8
4033,4
4034,4
4035,6
4036,19
4037,11
4038,13
4039,8
4040,13
4041,10
4042,18
4043,3
4044,13
4045,13
4046,19
4047,12
4048,3
4049,8
4050,8
4051,12
4052,8
4053,4
4054,19
4055,13
4056,15
4057,7
4058,15
4059,14
4060,4
4061,13
4062,15
4063,12
4064,13
4065,9
4066,5
4067,3
4068,13
4069,10
4070,14
4071,9
4072,13
4073,16
4074,13
4075,12
4076,19
4077,10
4078,8
4079,19
4080,3
4081,10
4082,14
4083,14
4084,18
4085,14
4086,15
4087,19
4088,5
4089,9
4090,11
4091,8
4092,15
4093,8
4094,13
4095,9
4096,3
4097,16
4098,8
4099,9
4100,18
4101,6
4102,10
4103,13
4104,2
4105,3
4106,1
4107,7
4108,14
4109,9
4110,13
4111,12
4112,10
4113,14
4114,15
4115,19
4116,3
4117,9
4118,4
4119,13
4120,13
4121,18
4122,7
4123,15
4124,18
4125,4
4126,11
4127,15
4128,12
4129,13
4130,8
4131,10
4132,17
4133,17
4134,8
4135,9
4136,14
4137,6
4138,8
4139,8
4140,5
4141,9
4142,14
4143,13
4144,3
4145,6
4146,13
4147,8
4148,8
4149,6
4150,9
4151,17
4152,19
4153,18
4154,7
4155,9
4156,3
4157,13
4158,5
4159,13
4160,5
4161,15
4162,19
4163,3
4164,13
4165,17
4166,9
4167,3
4168,15
4169,3
4170,2
4171,11
4172,9
4173,2
4174,8
4175,5
4176,13
4177,15
4178,18
4179,18
4180,6
4181,18
4182,9
4183,18
4184,7
4185,15
4186,2
4187,2
4188,15
4189,1
4190,9
4191,9
4192,13
4193,11
4194,14
4195,6
4196,9
4197,13
4198,13
4199,9
4200,3
4201,15
4202,18
4203,13
4204,9
4205,10
4206,13
4207,9
4208,9
4209,4
4210,12
4211,8
4212,12
4213,17
4214,13
4215,3
4216,13
4217,13
4218,8
4219,7
4220,4
4221,14
4222,1
4223,18
4224,6
4225,19
4226,9
4227,3
4228,18
4229,14
4230,1
4231,8
4232,10
4233,8
4234,18
4235,2
4236,8
4237,9
4238,14
4239,1
4240,13
4241,17
4242,9
4243,14
4244,15
4245,15
4246,3
4247,3
4248,5
4249,17
4250,19
4251,3
4252,12
4253,8
4254,14
4255,14
4256,14
4257,13
4258,15
4259,8
4260,4
4261,17
4262,13
4263,14
4264,1
4265,13
4266,9
4267,18
4268,5
4269,8
4270,9
4271,1
4272,11
4273,5
4274,11
4275,13
4276,5
4277,10
4278,13
4279,15
4280,15
4281,14
4282,18
4283,3
4284,13
4285,15
4286,5
4287,8
4288,10
4289,13
4290,9
4291,15
4292,7
4293,15
4294,3
4295,7
4296,4
4297,16
4298,13
4299,12
4300,11
4301,5
4302,9
4303,13
4304,13
4305,8
4306,8
4307,12
4308,1
4309,13
4310,8
4311,10
4312,18
4313,9
4314,15
4315,13
4316,19
4317,14
4318,8
4319,17
4320,11
4321,3
4322,6
4323,16
4324,18
4325,12
4326,15
4327,4
4328,11
4329,8
4330,19
4331,15
4332,8
4333,8
4334,6
4335,2
4336,17
4337,15
4338,9
4339,19
4340,14
4341,15
4342,14
4343,3
4344,18
4345,8
4346,9
4347,13
4348,3
4349,8
4350,13
4351,5
4352,8
4353,2
4354,8
4355,1
4356,13
4357,13
4358,14
4359,19
4360,16
4361,9
4362,1
4363,13
4364,3
4365,4
4366,15
4367,12
4368,13
4369,11
4370,9
4371,14
4372,18
4373,8
4374,8
4375,9
4376,9
4377,9
4378,3
4379,3
4380,13
4381,4
4382,6
4383,1
4384,11
4385,6
4386,9
4387,12
4388,15
4389,9
4390,13
4391,3
4392,18
4393,1
4394,18
4395,9
4396,14
4397,5
4398,3
4399,10
4400,1
4401,9
4402,11
4403,13
4404,6
4405,9
4406,9
4407,14
4408,11
4409,18
4410,10
4411,6
4412,11
4413,3
4414,15
4415,18
4416,8
4417,3
4418,18
4419,1
4420,17
4421,12
4422,2
4423,8
4424,14
4425,15
4426,9
4427,11
4428,13
4429,13
4430,19
4431,18
4432,19
4433,7
4434,3
4435,8
4436,10
4437,13
4438,12
4439,4
4440,13
4441,13
4442,18
4443,16
4444,1
4445,13
4446,8
4447,13
4448,3
4449,13
4450,11
4451,12
4452,11
4453,13
4454,18
4455,13
4456,15
4457,13
4458,15
4459,14
4460,13
4461,10
4462,15
4463,14
4464,2
4465,9
4466,3
4467,9
4468,3
4469,19
4470,7
4471,18
4472,18
4473,19
4474,13
4475,14
4476,19
4477,8
4478,9
4479,4
4480,15
4481,6
4482,10
4483,8
4484,15
4485,13
4486,8
4487,9
4488,4
4489,3
4490,7
4491,9
4492,9
4493,6
4494,3
4495,14
4496,17
4497,3
4498,18
4499,6
4500,10
4501,9
4502,3
4503,3
4504,15
4505,6
4506,14
4507,9
4508,6
4509,6
4510,9
4511,10
4512,8
4513,17
4514,14
4515,12
4516,11
4517,6
4518,15
4519,9
4520,16
4521,18
4522,8
4523,6
4524,9
4525,14
4526,18
4527,18
4528,3
4529,2
4530,3
4531,8
4532,7
4533,6
4534,2
4535,5
4536,6
4537,4
4538,14
4539,9
4540,9
4541,14
4542,13
4543,15
4544,13
4545,8
4546,3
4547,11
4548,14
4549,6
4550,18
4551,13
4552,8
4553,6
4554,1
4555,15
4556,18
4557,18
4558,9
4559,13
4560,1
4561,18
4562,13
4563,3
4564,18
4565,10
4566,9
4567,3
4568,10
4569,15
4570,14
4571,4
4572,14
4573,14
4574,12
4575,5
4576,10
4577,19
4578,2
4579,18
4580,15
4581,3
4582,15
4583,9
4584,18
4585,11
4586,15
4587,13
4588,19
4589,9
4590,1
4591,3
4592,13
4593,6
4594,10
4595,15
4596,3
4597,8
4598,8
4599,6
4600,2
4601,1
4602,15
4603,8
4604,18
4605,14
4606,13
4607,18
4608,13
4609,14
4610,3
4611,13
4612,6
4613,11
4614,9
4615,14
4616,17
4617,19
4618,18
4619,9
4620,9
4621,13
4622,6
4623,13
4624,13
4625,13
4626,10
4627,14
4628,5
4629,9
4630,3
4631,18
4632,18
4633,3
4634,9
4635,3
4636,3
4637,18
4638,15
4639,5
4640,16
4641,3
4642,13
4643,9
4644,3
4645,18
4646,13
4647,9
4648,2
4649,6
4650,8
4651,6
4652,15
4653,9
4654,8
4655,8
4656,3
4657,16
4658,8
4659,1
4660,17
4661,9
4662,13
4663,13
4664,13
4665,17
4666,13
4667,17
4668,18
4669,14
4670,3
4671,8
4672,9
4673,8
4674,1
4675,3
4676,6
4677,9
4678,13
4679,4
4680,14
4681,5
4682,1
4683,9
4684,11
4685,6
4686,11
4687,7
4688,4
4689,13
4690,13
4691,15
4692,11
4693,6
4694,19
4695,14
4696,15
4697,18
4698,13
4699,8
4700,5
4701,3
4702,13
4703,3
4704,13
4705,13
4706,9
4707,3
4708,14
4709,3
4710,8
4711,14
4712,13
4713,1
4714,10
4715,4
4716,14
4717,13
4718,3
4719,2
4720,14
4721,10
4722,1
4723,12
4724,3
4725,6
4726,4
4727,15
4728,13
4729,4
4730,3
4731,6
4732,10
4733,14
4734,5
4735,18
4736,6
4737,15
4738,9
4739,1
4740,14
4741,3
4742,11
4743,8
4744,8
4745,8
4746,18
4747,12
4748,18
4749,3
4750,5
4751,15
4752,9
4753,7
4754,10
4755,12
4756,13
4757,2
4758,12
4759,2
4760,13
4761,3
4762,6
4763,19
4764,12
4765,10
4766,15
4767,11
4768,3
4769,2
4770,18
4771,17
4772,8
4773,15
4774,7
4775,11
4776,13
4777,14
4778,15
4779,9
4780,16
4781,3
4782,17
4783,15
4784,19
4785,3
4786,18
4787,9
4788,1
4789,8
4790,3
4791,11
4792,13
4793,3
4794,11
4795,18
4796,6
4797,16
4798,3
4799,9
4800,6
4801,9
4802,8
4803,4
4804,15
4805,8
4806,13
4807,19
4808,4
4809,19
4810,6
4811,9
4812,11
4813,7
4814,9
4815,7
4816,8
4817,13
4818,11
4819,13
4820,5
4821,11
4822,18
4823,4
4824,2
4825,3
4826,13
4827,11
4828,4
4829,8
4830,2
4831,4
4832,13
4833,18
4834,15
4835,15
4836,17
4837,3
4838,9
4839,13
4840,14
4841,8
4842,2
4843,7
4844,8
4845,11
4846,9
4847,4
4848,6
4849,16
4850,15
4851,10
4852,11
4853,19
4854,15
4855,10
4856,6
4857,15
4858,6
4859,19
4860,18
4861,13
4862,6
4863,8
4864,14
4865,18
4866,9
4867,3
4868,13
4869,14
4870,15
4871,13
4872,13
4873,17
4874,11
4875,3
4876,7
4877,18
4878,15
4879,6
4880,7
4881,15
4882,8
4883,9
4884,13
4885,11
4886,8
4887,1
4888,3
4889,18
4890,9
4891,8
4892,9
4893,1
4894,13
4895,19
4896,6
4897,15
4898,18
4899,8
4900,18
4901,13
4902,3
4903,18
4904,15
4905,11
4906,13
4907,14
4908,2
4909,9
4910,14
4911,2
4912,10
4913,2
4914,19
4915,1
4916,7
4917,6
4918,6
4919,18
4920,1
4921,3
4922,14
4923,12
4924,8
4925,5
4926,8
4927,10
4928,19
4929,6
4930,9
4931,6
4932,7
4933,12
4934,9
4935,18
4936,13
4937,6
4938,9
4939,8
4940,1
4941,9
4942,13
4943,2
4944,12
4945,6
4946,13
4947,10
4948,12
4949,5
4950,2
4951,6
4952,6
4953,9
4954,3
4955,19
4956,19
4957,9
4958,13
4959,10
4960,13
4961,13
4962,18
4963,6
4964,13
4965,18
4966,13
4967,3
4968,3
4969,15
4970,9
4971,1
4972,15
4973,2
4974,10
4975,9
4976,18
4977,3
4978,9
4979,6
4980,2
4981,13
4982,9
4983,8
4984,4
4985,15
4986,18
4987,18
4988,17
4989,8
4990,15
4991,13
4992,10
4993,19
4994,18
4995,18
4996,9
4997,10
4998,8
4999,2
