id,class
2998,15
2999,9
3000,14
3001,2
3002,14
3003,9
3004,11
3005,15
3006,9
3007,12
3008,15
3009,9
3010,6
3011,3
3012,18
3013,15
3014,13
3015,3
3016,3
3017,14
3018,15
3019,8
3020,1
3021,3
3022,7
3023,10
3024,6
3025,3
3026,9
3027,13
3028,3
3029,14
3030,8
3031,9
3032,15
3033,16
3034,9
3035,12
3036,17
3037,18
3038,8
3039,8
3040,6
3041,14
3042,13
3043,12
3044,13
3045,13
3046,9
3047,13
3048,4
3049,4
3050,14
3051,15
3052,1
3053,8
3054,15
3055,14
3056,8
3057,8
3058,15
3059,8
3060,15
3061,16
3062,9
3063,15
3064,15
3065,8
3066,13
3067,19
3068,3
3069,1
3070,3
3071,15
3072,7
3073,8
3074,6
3075,3
3076,18
3077,16
3078,3
3079,11
3080,13
3081,13
3082,8
3083,6
3084,6
3085,13
3086,15
3087,3
3088,18
3089,13
3090,3
3091,4
3092,14
3093,6
3094,17
3095,3
3096,6
3097,13
3098,8
3099,11
3100,15
3101,14
3102,9
3103,6
3104,6
3105,15
3106,15
3107,3
3108,1
3109,3
3110,18
3111,15
3112,3
3113,13
3114,3
3115,8
3116,4
3117,9
3118,19
3119,9
3120,8
3121,9
3122,8
3123,10
3124,8
3125,4
3126,6
3127,3
3128,13
3129,6
3130,13
3131,1
3132,6
3133,14
3134,11
3135,1
3136,3
3137,9
3138,12
3139,4
3140,10
3141,14
3142,3
3143,3
3144,3
3145,16
3146,3
3147,15
3148,3
3149,13
3150,1
3151,3
3152,3
3153,3
3154,1
3155,9
3156,8
3157,15
3158,13
3159,14
3160,1
3161,14
3162,13
3163,4
3164,13
3165,3
3166,17
3167,8
3168,3
3169,15
3170,1
3171,4
3172,8
3173,8
3174,3
3175,4
3176,4
3177,15
3178,8
3179,13
3180,18
3181,15
3182,16
3183,1
3184,3
3185,4
3186,3
3187,8
3188,6
3189,14
3190,3
3191,14
3192,15
3193,3
3194,10
3195,19
3196,15
3197,19
3198,1
3199,3
3200,8
3201,1
3202,6
3203,3
3204,6
3205,16
3206,18
3207,15
3208,4
3209,14
3210,8
3211,15
3212,6
3213,9
3214,14
3215,13
3216,13
3217,18
3218,7
3219,3
3220,8
3221,14
3222,1
3223,11
3224,10
3225,6
3226,9
3227,9
3228,6
3229,18
3230,15
3231,9
3232,3
3233,13
3234,14
3235,12
3236,4
3237,3
3238,16
3239,9
3240,15
3241,17
3242,18
3243,8
3244,8
3245,13
3246,12
3247,3
3248,8
3249,1
3250,3
3251,9
3252,3
3253,4
3254,15
3255,3
3256,3
3257,4
3258,15
3259,15
3260,14
3261,13
3262,15
3263,8
3264,6
3265,15
3266,4
3267,8
3268,12
3269,14
3270,14
3271,8
3272,13
3273,6
3274,6
3275,14
3276,3
3277,5
3278,18
3279,3
3280,19
3281,3
3282,7
3283,3
3284,15
3285,13
3286,3
3287,7
3288,18
3289,8
3290,19
3291,13
3292,13
3293,3
3294,10
3295,15
3296,9
3297,10
3298,9
3299,3
3300,16
3301,6
3302,15
3303,3
3304,14
3305,6
3306,13
3307,2
3308,16
3309,3
3310,9
3311,18
3312,13
3313,18
3314,15
3315,15
3316,8
3317,14
3318,8
3319,14
3320,12
3321,13
3322,8
3323,13
3324,9
3325,3
3326,3
3327,13
3328,19
3329,8
3330,15
3331,16
3332,16
3333,8
3334,3
3335,14
3336,12
3337,15
3338,18
3339,19
3340,3
3341,8
3342,19
3343,9
3344,13
3345,18
3346,9
3347,14
3348,18
3349,8
3350,8
3351,12
3352,18
3353,4
3354,15
3355,8
3356,12
3357,15
3358,4
3359,12
3360,1
3361,11
3362,13
3363,13
3364,18
3365,9
3366,15
3367,15
3368,8
3369,15
3370,3
3371,13
3372,13
3373,16
3374,3
3375,13
3376,14
3377,15
3378,8
3379,6
3380,15
3381,18
3382,18
3383,18
3384,15
3385,9
3386,18
3387,15
3388,13
3389,3
3390,13
3391,1
3392,9
3393,13
3394,4
3395,18
3396,8
3397,12
3398,13
3399,6
3400,13
3401,16
3402,11
3403,3
3404,3
3405,6
3406,4
3407,7
3408,14
3409,18
3410,3
3411,12
3412,15
3413,8
3414,9
3415,3
3416,7
3417,11
3418,4
3419,9
3420,6
3421,19
3422,1
3423,12
3424,1
3425,8
3426,18
3427,1
3428,13
3429,18
3430,10
3431,15
3432,8
3433,13
3434,13
3435,19
3436,18
3437,3
3438,3
3439,8
3440,9
3441,8
3442,1
3443,3
3444,3
3445,15
3446,13
3447,18
3448,14
3449,3
3450,14
3451,15
3452,15
3453,3
3454,8
3455,3
3456,8
3457,13
3458,6
3459,4
3460,8
3461,3
3462,1
3463,9
3464,18
3465,14
3466,4
3467,8
3468,10
3469,15
3470,3
3471,14
3472,15
3473,1
3474,17
3475,6
3476,14
3477,6
3478,8
3479,3
3480,3
3481,9
3482,17
3483,6
3484,14
3485,14
3486,3
3487,12
3488,15
3489,19
3490,4
3491,12
3492,3
3493,13
3494,11
3495,17
3496,3
3497,8
3498,9
3499,3
3500,6
3501,11
3502,8
3503,4
3504,1
3505,9
3506,4
3507,13
3508,9
3509,5
3510,6
3511,8
3512,3
3513,8
3514,13
3515,18
3516,14
3517,14
3518,6
3519,19
3520,17
3521,8
3522,3
3523,15
3524,4
3525,15
3526,19
3527,3
3528,15
3529,13
3530,18
3531,3
3532,6
3533,3
3534,18
3535,9
3536,18
3537,3
3538,1
3539,1
3540,14
3541,3
3542,8
3543,6
3544,3
3545,3
3546,2
3547,3
3548,8
3549,17
3550,3
3551,3
3552,15
3553,6
3554,9
3555,18
3556,8
3557,11
3558,8
3559,14
3560,3
3561,8
3562,11
3563,9
3564,9
3565,18
3566,13
3567,13
3568,1
3569,12
3570,1
3571,15
3572,8
3573,14
3574,14
3575,10
3576,9
3577,14
3578,14
3579,9
3580,11
3581,18
3582,15
3583,8
3584,6
3585,6
3586,11
3587,13
3588,12
3589,8
3590,19
3591,17
3592,9
3593,4
3594,4
3595,13
3596,13
3597,9
3598,15
3599,9
3600,6
3601,8
3602,19
3603,3
3604,4
3605,3
3606,9
3607,7
3608,9
3609,14
3610,13
3611,6
3612,3
3613,17
3614,14
3615,3
3616,18
3617,3
3618,1
3619,6
3620,6
3621,9
3622,15
3623,12
3624,9
3625,14
3626,3
3627,18
3628,8
3629,9
3630,10
3631,14
3632,1
3633,8
3634,3
3635,15
3636,18
3637,12
3638,18
3639,13
3640,6
3641,1
3642,3
3643,15
3644,11
3645,18
3646,19
3647,3
3648,18
3649,5
3650,3
3651,19
3652,9
3653,4
3654,3
3655,13
3656,15
3657,11
3658,1
3659,17
3660,1
3661,2
3662,8
3663,1
3664,6
3665,15
3666,3
3667,13
3668,13
3669,6
3670,13
3671,9
3672,9
3673,3
3674,6
3675,13
3676,1
3677,17
3678,16
3679,18
3680,13
3681,15
3682,9
3683,3
3684,3
3685,9
3686,19
3687,1
3688,8
3689,15
3690,3
3691,13
3692,17
3693,4
3694,10
3695,9
3696,4
3697,15
3698,3
3699,8
3700,14
3701,14
3702,14
3703,8
3704,9
3705,15
3706,18
3707,3
3708,10
3709,19
3710,8
3711,11
3712,8
3713,18
3714,6
3715,15
3716,1
3717,13
3718,6
3719,3
3720,8
3721,9
3722,8
3723,10
3724,3
3725,3
3726,14
3727,18
3728,3
3729,14
3730,17
3731,9
3732,3
3733,14
3734,17
3735,14
3736,15
3737,18
3738,6
3739,14
3740,15
3741,8
3742,14
3743,8
3744,13
3745,13
3746,14
3747,14
3748,3
3749,8
3750,13
3751,3
3752,8
3753,14
3754,14
3755,3
3756,8
3757,19
3758,14
3759,1
3760,18
3761,8
3762,15
3763,14
3764,15
3765,3
3766,14
3767,15
3768,13
3769,12
3770,13
3771,3
3772,1
3773,13
3774,13
3775,18
3776,8
3777,3
3778,6
3779,1
3780,12
3781,1
3782,9
3783,8
3784,18
3785,13
3786,16
3787,1
3788,3
3789,1
3790,15
3791,9
3792,14
3793,13
3794,15
3795,1
3796,5
3797,13
3798,8
3799,13
3800,3
3801,3
3802,15
3803,18
3804,7
3805,13
3806,8
3807,13
3808,15
3809,15
3810,18
3811,12
3812,14
3813,3
3814,6
3815,13
3816,12
3817,4
3818,9
3819,6
3820,15
3821,15
3822,6
3823,3
3824,3
3825,14
3826,13
3827,18
3828,18
3829,14
3830,14
3831,5
3832,19
3833,8
3834,3
3835,12
3836,6
3837,8
3838,7
3839,4
3840,1
3841,15
3842,3
3843,9
3844,13
3845,8
3846,9
3847,8
3848,1
3849,3
3850,15
3851,8
3852,18
3853,9
3854,3
3855,6
3856,14
3857,6
3858,3
3859,3
3860,15
3861,18
3862,19
3863,9
3864,8
3865,1
3866,14
3867,18
3868,2
3869,3
3870,9
3871,8
3872,19
3873,1
3874,19
3875,4
3876,5
3877,3
3878,3
3879,2
3880,8
3881,1
3882,8
3883,2
3884,9
3885,19
3886,9
3887,8
3888,8
3889,12
3890,13
3891,3
3892,8
3893,3
3894,13
3895,8
3896,17
3897,15
3898,11
3899,15
3900,13
3901,9
3902,13
3903,8
3904,1
3905,9
3906,6
3907,8
3908,3
3909,15
3910,9
3911,15
3912,3
3913,3
3914,5
3915,1
3916,6
3917,3
3918,8
3919,18
3920,6
3921,1
3922,2
3923,9
3924,9
3925,6
3926,3
3927,8
3928,6
3929,18
3930,1
3931,6
3932,15
3933,15
3934,4
3935,13
3936,13
3937,9
3938,18
3939,15
3940,10
3941,3
3942,3
3943,15
3944,13
3945,14
3946,16
3947,12
3948,13
3949,3
3950,11
3951,9
3952,12
3953,4
3954,7
3955,9
3956,18
3957,10
3958,13
3959,1
3960,15
3961,3
3962,13
3963,18
3964,8
3965,9
3966,6
3967,8
3968,3
3969,9
3970,19
3971,18
3972,3
3973,9
3974,8
3975,12
3976,5
3977,10
3978,1
3979,4
3980,7
3981,6
3982,9
3983,12
3984,9
3985,15
3986,8
3987,12
3988,9
3989,1
3990,18
3991,17
3992,14
3993,13
3994,3
3995,6
3996,8
3997,15
3998,15
3999,3
4000,14
4001,1
4002,18
4003,18
4004,14
4005,8
4006,13
4007,3
4008,15
4009,17
4010,9
4011,19
4012,8
4013,15
4014,13
4015,8
4016,2
4017,15
4018,9
4019,7
4020,13
4021,14
4022,3
4023,3
4024,4
4025,3
4026,13
4027,14
4028,9
4029,9
4030,12
4031,9
4032,1
4033,4
4034,7
4035,6
4036,8
4037,3
4038,13
4039,8
4040,13
4041,10
4042,18
4043,3
4044,13
4045,13
4046,15
4047,15
4048,5
4049,3
4050,14
4051,3
4052,1
4053,6
4054,14
4055,13
4056,15
4057,7
4058,12
4059,14
4060,4
4061,13
4062,15
4063,11
4064,8
4065,15
4066,10
4067,3
4068,13
4069,1
4070,14
4071,9
4072,13
4073,16
4074,10
4075,12
4076,13
4077,16
4078,8
4079,13
4080,3
4081,10
4082,14
4083,14
4084,18
4085,14
4086,15
4087,15
4088,5
4089,9
4090,15
4091,8
4092,14
4093,8
4094,13
4095,9
4096,12
4097,16
4098,8
4099,9
4100,1
4101,4
4102,10
4103,13
4104,2
4105,3
4106,14
4107,11
4108,14
4109,9
4110,13
4111,15
4112,8
4113,14
4114,15
4115,18
4116,6
4117,9
4118,7
4119,9
4120,13
4121,1
4122,7
4123,6
4124,18
4125,10
4126,3
4127,15
4128,12
4129,13
4130,3
4131,6
4132,14
4133,8
4134,8
4135,9
4136,14
4137,6
4138,14
4139,8
4140,14
4141,9
4142,12
4143,13
4144,18
4145,10
4146,6
4147,8
4148,8
4149,6
4150,3
4151,14
4152,18
4153,3
4154,7
4155,9
4156,15
4157,13
4158,1
4159,13
4160,10
4161,15
4162,8
4163,3
4164,13
4165,17
4166,9
4167,3
4168,15
4169,8
4170,8
4171,15
4172,9
4173,2
4174,8
4175,10
4176,13
4177,19
4178,1
4179,18
4180,3
4181,18
4182,9
4183,18
4184,7
4185,15
4186,2
4187,2
4188,15
4189,14
4190,9
4191,14
4192,13
4193,11
4194,14
4195,6
4196,9
4197,6
4198,8
4199,9
4200,3
4201,15
4202,18
4203,1
4204,9
4205,10
4206,13
4207,9
4208,19
4209,3
4210,15
4211,8
4212,4
4213,14
4214,13
4215,3
4216,4
4217,13
4218,19
4219,7
4220,4
4221,14
4222,8
4223,18
4224,6
4225,12
4226,9
4227,4
4228,18
4229,10
4230,1
4231,15
4232,8
4233,8
4234,18
4235,19
4236,16
4237,6
4238,14
4239,14
4240,8
4241,14
4242,6
4243,14
4244,15
4245,15
4246,15
4247,3
4248,5
4249,17
4250,19
4251,3
4252,3
4253,8
4254,14
4255,15
4256,14
4257,13
4258,10
4259,8
4260,4
4261,17
4262,15
4263,14
4264,12
4265,19
4266,9
4267,4
4268,10
4269,9
4270,9
4271,1
4272,11
4273,8
4274,3
4275,13
4276,5
4277,10
4278,13
4279,15
4280,15
4281,14
4282,15
4283,3
4284,8
4285,15
4286,13
4287,8
4288,10
4289,14
4290,9
4291,15
4292,7
4293,15
4294,3
4295,14
4296,4
4297,13
4298,13
4299,3
4300,11
4301,3
4302,9
4303,13
4304,15
4305,8
4306,15
4307,14
4308,19
4309,13
4310,8
4311,6
4312,15
4313,9
4314,15
4315,18
4316,13
4317,14
4318,8
4319,17
4320,3
4321,3
4322,6
4323,18
4324,3
4325,1
4326,15
4327,8
4328,15
4329,16
4330,7
4331,3
4332,8
4333,8
4334,6
4335,2
4336,17
4337,15
4338,9
4339,18
4340,9
4341,15
4342,13
4343,10
4344,18
4345,6
4346,9
4347,13
4348,3
4349,8
4350,13
4351,8
4352,6
4353,8
4354,8
4355,15
4356,19
4357,1
4358,14
4359,19
4360,16
4361,9
4362,1
4363,13
4364,3
4365,8
4366,15
4367,12
4368,13
4369,11
4370,19
4371,16
4372,3
4373,8
4374,8
4375,9
4376,9
4377,11
4378,9
4379,11
4380,12
4381,4
4382,6
4383,1
4384,5
4385,8
4386,6
4387,12
4388,15
4389,9
4390,13
4391,3
4392,18
4393,8
4394,18
4395,9
4396,14
4397,5
4398,3
4399,14
4400,1
4401,9
4402,3
4403,13
4404,6
4405,9
4406,9
4407,14
4408,11
4409,3
4410,5
4411,6
4412,11
4413,3
4414,15
4415,18
4416,6
4417,3
4418,18
4419,1
4420,14
4421,15
4422,2
4423,8
4424,14
4425,15
4426,9
4427,11
4428,8
4429,13
4430,9
4431,18
4432,19
4433,3
4434,3
4435,8
4436,14
4437,13
4438,19
4439,4
4440,13
4441,13
4442,3
4443,4
4444,13
4445,10
4446,8
4447,13
4448,19
4449,13
4450,11
4451,12
4452,15
4453,13
4454,12
4455,6
4456,15
4457,13
4458,15
4459,14
4460,13
4461,14
4462,15
4463,13
4464,13
4465,9
4466,3
4467,9
4468,15
4469,11
4470,15
4471,18
4472,19
4473,8
4474,13
4475,14
4476,19
4477,8
4478,9
4479,3
4480,3
4481,6
4482,8
4483,8
4484,15
4485,12
4486,1
4487,9
4488,4
4489,11
4490,7
4491,9
4492,19
4493,6
4494,3
4495,14
4496,3
4497,1
4498,18
4499,4
4500,14
4501,9
4502,6
4503,3
4504,15
4505,3
4506,14
4507,9
4508,6
4509,10
4510,9
4511,3
4512,8
4513,15
4514,14
4515,3
4516,3
4517,6
4518,15
4519,11
4520,16
4521,18
4522,8
4523,6
4524,9
4525,14
4526,16
4527,18
4528,19
4529,1
4530,3
4531,8
4532,7
4533,6
4534,3
4535,3
4536,6
4537,4
4538,14
4539,9
4540,9
4541,14
4542,1
4543,15
4544,13
4545,8
4546,15
4547,11
4548,14
4549,12
4550,18
4551,13
4552,2
4553,6
4554,16
4555,15
4556,18
4557,3
4558,9
4559,13
4560,1
4561,18
4562,13
4563,3
4564,18
4565,9
4566,6
4567,3
4568,8
4569,15
4570,14
4571,12
4572,14
4573,14
4574,6
4575,5
4576,6
4577,15
4578,3
4579,3
4580,15
4581,3
4582,15
4583,9
4584,18
4585,11
4586,3
4587,14
4588,6
4589,9
4590,15
4591,3
4592,8
4593,18
4594,3
4595,15
4596,3
4597,6
4598,1
4599,6
4600,18
4601,13
4602,15
4603,16
4604,18
4605,14
4606,13
4607,18
4608,1
4609,14
4610,15
4611,19
4612,8
4613,11
4614,15
4615,14
4616,18
4617,18
4618,18
4619,9
4620,3
4621,13
4622,6
4623,13
4624,13
4625,15
4626,10
4627,9
4628,5
4629,9
4630,3
4631,18
4632,15
4633,3
4634,9
4635,3
4636,15
4637,12
4638,15
4639,10
4640,8
4641,3
4642,13
4643,9
4644,3
4645,18
4646,13
4647,9
4648,2
4649,6
4650,8
4651,15
4652,15
4653,9
4654,8
4655,1
4656,15
4657,16
4658,3
4659,1
4660,4
4661,9
4662,13
4663,15
4664,13
4665,17
4666,19
4667,17
4668,18
4669,6
4670,1
4671,19
4672,9
4673,8
4674,3
4675,3
4676,6
4677,9
4678,6
4679,4
4680,14
4681,8
4682,1
4683,3
4684,12
4685,10
4686,11
4687,10
4688,4
4689,9
4690,8
4691,15
4692,3
4693,4
4694,16
4695,14
4696,15
4697,11
4698,8
4699,8
4700,5
4701,3
4702,8
4703,3
4704,1
4705,13
4706,9
4707,1
4708,14
4709,3
4710,8
4711,14
4712,13
4713,14
4714,8
4715,18
4716,8
4717,19
4718,3
4719,10
4720,14
4721,10
4722,1
4723,12
4724,18
4725,6
4726,5
4727,15
4728,3
4729,4
4730,3
4731,6
4732,15
4733,13
4734,5
4735,18
4736,6
4737,15
4738,9
4739,8
4740,14
4741,3
4742,15
4743,8
4744,8
4745,8
4746,7
4747,12
4748,18
4749,3
4750,15
4751,15
4752,9
4753,3
4754,8
4755,1
4756,13
4757,12
4758,12
4759,8
4760,13
4761,3
4762,6
4763,19
4764,12
4765,10
4766,15
4767,11
4768,4
4769,19
4770,18
4771,14
4772,1
4773,7
4774,3
4775,11
4776,13
4777,14
4778,15
4779,9
4780,8
4781,3
4782,14
4783,15
4784,8
4785,3
4786,3
4787,3
4788,18
4789,8
4790,12
4791,6
4792,8
4793,6
4794,15
4795,1
4796,6
4797,8
4798,3
4799,9
4800,15
4801,15
4802,8
4803,4
4804,15
4805,10
4806,13
4807,19
4808,6
4809,13
4810,3
4811,9
4812,8
4813,7
4814,8
4815,7
4816,6
4817,13
4818,15
4819,13
4820,5
4821,15
4822,18
4823,14
4824,2
4825,8
4826,13
4827,11
4828,4
4829,1
4830,2
4831,11
4832,9
4833,18
4834,15
4835,15
4836,14
4837,1
4838,9
4839,13
4840,14
4841,10
4842,2
4843,7
4844,8
4845,11
4846,9
4847,4
4848,6
4849,16
4850,15
4851,7
4852,15
4853,9
4854,15
4855,10
4856,3
4857,15
4858,6
4859,19
4860,13
4861,13
4862,3
4863,8
4864,14
4865,18
4866,15
4867,8
4868,13
4869,10
4870,15
4871,4
4872,8
4873,14
4874,11
4875,3
4876,3
4877,18
4878,15
4879,15
4880,7
4881,15
4882,8
4883,9
4884,10
4885,3
4886,15
4887,1
4888,3
4889,18
4890,9
4891,8
4892,9
4893,8
4894,13
4895,3
4896,4
4897,15
4898,18
4899,13
4900,18
4901,19
4902,15
4903,18
4904,15
4905,15
4906,13
4907,14
4908,1
4909,9
4910,14
4911,1
4912,8
4913,3
4914,6
4915,1
4916,7
4917,6
4918,6
4919,1
4920,13
4921,3
4922,14
4923,14
4924,8
4925,8
4926,8
4927,10
4928,13
4929,6
4930,9
4931,6
4932,7
4933,12
4934,3
4935,9
4936,13
4937,6
4938,9
4939,4
4940,13
4941,9
4942,13
4943,2
4944,12
4945,3
4946,11
4947,3
4948,16
4949,5
4950,13
4951,3
4952,15
4953,9
4954,3
4955,18
4956,15
4957,9
4958,8
4959,6
4960,13
4961,13
4962,18
4963,6
4964,13
4965,18
4966,11
4967,18
4968,13
4969,15
4970,11
4971,6
4972,15
4973,12
4974,10
4975,9
4976,18
4977,3
4978,7
4979,6
4980,3
4981,13
4982,9
4983,8
4984,6
4985,15
4986,18
4987,18
4988,17
4989,8
4990,3
4991,9
4992,10
4993,14
4994,18
4995,1
4996,9
4997,3
4998,8
4999,2
